,x,y,Filename,Time,refc,uh,Mode
3193,653,94,05121992_T09_3278id.npy,1992-05-12T09:00:00.000000000,59.327904,72.56544,Multicell
3194,654,94,05121992_T09_3279id.npy,1992-05-12T09:00:00.000000000,66.133514,143.87439,Multicell
3195,655,94,05121992_T09_3280id.npy,1992-05-12T09:00:00.000000000,62.721527,246.90494,Multicell
3196,656,94,05121992_T09_3281id.npy,1992-05-12T09:00:00.000000000,62.184242,260.60767,Multicell
3197,657,94,05121992_T09_3282id.npy,1992-05-12T09:00:00.000000000,53.49266,191.08255,Multicell
3198,654,95,05121992_T09_3283id.npy,1992-05-12T09:00:00.000000000,61.18651,121.70552,Multicell
3199,655,95,05121992_T09_3284id.npy,1992-05-12T09:00:00.000000000,60.22693,197.46738,Multicell
3200,656,95,05121992_T09_3285id.npy,1992-05-12T09:00:00.000000000,61.776283,229.55869,Multicell
3201,657,95,05121992_T09_3286id.npy,1992-05-12T09:00:00.000000000,56.849483,183.92172,Multicell
3202,658,95,05121992_T09_3287id.npy,1992-05-12T09:00:00.000000000,49.493164,131.32047,Multicell
3203,654,96,05121992_T09_3288id.npy,1992-05-12T09:00:00.000000000,58.303455,72.647934,Multicell
3204,655,96,05121992_T09_3289id.npy,1992-05-12T09:00:00.000000000,60.457684,92.87199,Multicell
3205,656,96,05121992_T09_3290id.npy,1992-05-12T09:00:00.000000000,58.33097,108.025505,Multicell
3206,657,96,05121992_T09_3291id.npy,1992-05-12T09:00:00.000000000,53.972797,101.215485,Multicell
3207,658,96,05121992_T09_3292id.npy,1992-05-12T09:00:00.000000000,51.5509,79.73463,Multicell
3208,662,99,05121992_T09_3293id.npy,1992-05-12T09:00:00.000000000,54.747528,85.17561,Multicell
3209,663,99,05121992_T09_3294id.npy,1992-05-12T09:00:00.000000000,56.407505,100.57012,Multicell
3210,664,99,05121992_T09_3295id.npy,1992-05-12T09:00:00.000000000,58.949997,94.856926,Multicell
3211,665,99,05121992_T09_3296id.npy,1992-05-12T09:00:00.000000000,59.186455,117.17313,Multicell
3212,666,99,05121992_T09_3297id.npy,1992-05-12T09:00:00.000000000,56.224533,120.42957,Multicell
3213,660,100,05121992_T09_3298id.npy,1992-05-12T09:00:00.000000000,48.783806,117.41899,Multicell
3214,661,100,05121992_T09_3299id.npy,1992-05-12T09:00:00.000000000,53.10601,142.51158,Multicell
3215,662,100,05121992_T09_3300id.npy,1992-05-12T09:00:00.000000000,55.132908,128.6018,Multicell
3216,663,100,05121992_T09_3301id.npy,1992-05-12T09:00:00.000000000,57.70698,153.54897,Multicell
3217,664,100,05121992_T09_3302id.npy,1992-05-12T09:00:00.000000000,61.20016,168.41623,Multicell
3218,665,100,05121992_T09_3303id.npy,1992-05-12T09:00:00.000000000,61.114334,156.79567,Multicell
3219,666,100,05121992_T09_3304id.npy,1992-05-12T09:00:00.000000000,59.482536,163.16061,Multicell
3220,667,100,05121992_T09_3305id.npy,1992-05-12T09:00:00.000000000,50.43932,148.31853,Multicell
3221,660,101,05121992_T09_3306id.npy,1992-05-12T09:00:00.000000000,47.341274,181.9671,Multicell
3222,661,101,05121992_T09_3307id.npy,1992-05-12T09:00:00.000000000,52.855106,197.78474,Multicell
3223,662,101,05121992_T09_3308id.npy,1992-05-12T09:00:00.000000000,56.429703,192.94092,Multicell
3224,663,101,05121992_T09_3309id.npy,1992-05-12T09:00:00.000000000,57.977432,179.71689,Multicell
3225,664,101,05121992_T09_3310id.npy,1992-05-12T09:00:00.000000000,60.544685,209.38177,Multicell
3226,665,101,05121992_T09_3311id.npy,1992-05-12T09:00:00.000000000,59.909267,194.41727,Multicell
3227,666,101,05121992_T09_3312id.npy,1992-05-12T09:00:00.000000000,59.738678,177.43965,Multicell
3228,667,101,05121992_T09_3313id.npy,1992-05-12T09:00:00.000000000,51.79243,150.58994,Multicell
3229,660,102,05121992_T09_3314id.npy,1992-05-12T09:00:00.000000000,49.01278,219.31154,Multicell
3230,661,102,05121992_T09_3315id.npy,1992-05-12T09:00:00.000000000,54.210545,217.62769,Multicell
3231,662,102,05121992_T09_3316id.npy,1992-05-12T09:00:00.000000000,57.36792,205.08092,Multicell
3232,663,102,05121992_T09_3317id.npy,1992-05-12T09:00:00.000000000,58.629883,182.68001,Multicell
3233,664,102,05121992_T09_3318id.npy,1992-05-12T09:00:00.000000000,59.626522,195.82408,Multicell
3234,665,102,05121992_T09_3319id.npy,1992-05-12T09:00:00.000000000,60.705727,177.6552,Multicell
3235,666,102,05121992_T09_3320id.npy,1992-05-12T09:00:00.000000000,59.103123,145.42061,Multicell
3236,667,102,05121992_T09_3321id.npy,1992-05-12T09:00:00.000000000,47.938705,108.33697,Multicell
3237,660,103,05121992_T09_3322id.npy,1992-05-12T09:00:00.000000000,49.145813,197.6106,Multicell
3238,661,103,05121992_T09_3323id.npy,1992-05-12T09:00:00.000000000,53.53664,187.68623,Multicell
3239,662,103,05121992_T09_3324id.npy,1992-05-12T09:00:00.000000000,55.75712,163.81467,Multicell
3240,663,103,05121992_T09_3325id.npy,1992-05-12T09:00:00.000000000,57.09574,142.80794,Multicell
3241,664,103,05121992_T09_3326id.npy,1992-05-12T09:00:00.000000000,57.20779,133.5087,Multicell
3242,665,103,05121992_T09_3327id.npy,1992-05-12T09:00:00.000000000,57.783188,112.51406,Multicell
3243,666,103,05121992_T09_3328id.npy,1992-05-12T09:00:00.000000000,53.892864,77.876236,Multicell
3244,661,104,05121992_T09_3329id.npy,1992-05-12T09:00:00.000000000,48.389187,122.17915,Multicell
3245,662,104,05121992_T09_3330id.npy,1992-05-12T09:00:00.000000000,50.034863,93.820564,Multicell
3246,663,104,05121992_T09_3331id.npy,1992-05-12T09:00:00.000000000,52.711716,81.16231,Multicell
3247,647,84,05121992_T10_3332id.npy,1992-05-12T10:00:00.000000000,59.87667,71.67785,Multicell
3248,650,85,05121992_T10_3333id.npy,1992-05-12T10:00:00.000000000,56.63902,74.891,Multicell
3249,651,85,05121992_T10_3334id.npy,1992-05-12T10:00:00.000000000,51.97876,100.62845,Multicell
3250,651,86,05121992_T10_3335id.npy,1992-05-12T10:00:00.000000000,56.549133,76.614,Multicell
3251,652,86,05121992_T10_3336id.npy,1992-05-12T10:00:00.000000000,55.408615,69.391426,Multicell
3252,648,87,05121992_T10_3337id.npy,1992-05-12T10:00:00.000000000,49.882248,82.84444,Multicell
3253,661,89,05121992_T10_3338id.npy,1992-05-12T10:00:00.000000000,52.85915,67.13711,Multicell
3254,664,89,05121992_T10_3339id.npy,1992-05-12T10:00:00.000000000,59.649757,80.0937,Multicell
3255,665,89,05121992_T10_3340id.npy,1992-05-12T10:00:00.000000000,61.20476,85.305244,Multicell
3256,666,89,05121992_T10_3341id.npy,1992-05-12T10:00:00.000000000,58.928253,85.085205,Multicell
3257,667,89,05121992_T10_3342id.npy,1992-05-12T10:00:00.000000000,45.15518,72.199326,Multicell
3258,661,90,05121992_T10_3343id.npy,1992-05-12T10:00:00.000000000,48.42746,85.83906,Multicell
3259,662,90,05121992_T10_3344id.npy,1992-05-12T10:00:00.000000000,55.099197,92.436134,Multicell
3260,663,90,05121992_T10_3345id.npy,1992-05-12T10:00:00.000000000,57.02801,96.331726,Multicell
3261,664,90,05121992_T10_3346id.npy,1992-05-12T10:00:00.000000000,61.878357,99.02754,Multicell
3262,665,90,05121992_T10_3347id.npy,1992-05-12T10:00:00.000000000,59.611725,125.57529,Multicell
3263,666,90,05121992_T10_3348id.npy,1992-05-12T10:00:00.000000000,59.15153,128.12282,Multicell
3264,667,90,05121992_T10_3349id.npy,1992-05-12T10:00:00.000000000,52.031055,122.526184,Multicell
3265,654,91,05121992_T10_3350id.npy,1992-05-12T10:00:00.000000000,53.315998,73.11788,Multicell
3266,655,91,05121992_T10_3351id.npy,1992-05-12T10:00:00.000000000,49.907066,69.90463,Multicell
3267,660,91,05121992_T10_3352id.npy,1992-05-12T10:00:00.000000000,46.016006,105.975525,Multicell
3268,661,91,05121992_T10_3353id.npy,1992-05-12T10:00:00.000000000,50.263706,106.74327,Multicell
3269,662,91,05121992_T10_3354id.npy,1992-05-12T10:00:00.000000000,48.265285,101.250244,Multicell
3270,663,91,05121992_T10_3355id.npy,1992-05-12T10:00:00.000000000,57.550087,99.01189,Multicell
3271,664,91,05121992_T10_3356id.npy,1992-05-12T10:00:00.000000000,56.43022,116.62474,Multicell
3272,665,91,05121992_T10_3357id.npy,1992-05-12T10:00:00.000000000,63.24751,133.84668,Multicell
3273,666,91,05121992_T10_3358id.npy,1992-05-12T10:00:00.000000000,57.26899,142.98666,Multicell
3274,667,91,05121992_T10_3359id.npy,1992-05-12T10:00:00.000000000,53.85679,132.50826,Multicell
3275,655,92,05121992_T10_3360id.npy,1992-05-12T10:00:00.000000000,47.9636,73.994095,Multicell
3276,656,92,05121992_T10_3361id.npy,1992-05-12T10:00:00.000000000,45.24662,69.82253,Multicell
3277,659,92,05121992_T10_3362id.npy,1992-05-12T10:00:00.000000000,46.39574,127.544586,Multicell
3278,660,92,05121992_T10_3363id.npy,1992-05-12T10:00:00.000000000,49.58664,133.0897,Multicell
3279,661,92,05121992_T10_3364id.npy,1992-05-12T10:00:00.000000000,50.977867,123.77493,Multicell
3280,662,92,05121992_T10_3365id.npy,1992-05-12T10:00:00.000000000,48.583008,114.730225,Multicell
3281,663,92,05121992_T10_3366id.npy,1992-05-12T10:00:00.000000000,51.112743,102.48709,Multicell
3282,664,92,05121992_T10_3367id.npy,1992-05-12T10:00:00.000000000,56.189102,98.8607,Multicell
3283,665,92,05121992_T10_3368id.npy,1992-05-12T10:00:00.000000000,60.117233,122.6358,Multicell
3284,666,92,05121992_T10_3369id.npy,1992-05-12T10:00:00.000000000,55.62821,131.03297,Multicell
3285,667,92,05121992_T10_3370id.npy,1992-05-12T10:00:00.000000000,55.09432,122.08299,Multicell
3286,657,93,05121992_T10_3371id.npy,1992-05-12T10:00:00.000000000,45.130634,124.11453,Multicell
3287,658,93,05121992_T10_3372id.npy,1992-05-12T10:00:00.000000000,46.091583,94.83191,Multicell
3288,659,93,05121992_T10_3373id.npy,1992-05-12T10:00:00.000000000,47.251526,81.3724,Multicell
3289,660,93,05121992_T10_3374id.npy,1992-05-12T10:00:00.000000000,49.765736,111.30321,Multicell
3290,661,93,05121992_T10_3375id.npy,1992-05-12T10:00:00.000000000,49.75113,95.9499,Multicell
3291,662,93,05121992_T10_3376id.npy,1992-05-12T10:00:00.000000000,48.714424,94.75834,Multicell
3292,663,93,05121992_T10_3377id.npy,1992-05-12T10:00:00.000000000,49.406425,95.47769,Multicell
3293,664,93,05121992_T10_3378id.npy,1992-05-12T10:00:00.000000000,49.419777,93.487656,Multicell
3294,665,93,05121992_T10_3379id.npy,1992-05-12T10:00:00.000000000,53.166656,88.692245,Multicell
3295,666,93,05121992_T10_3380id.npy,1992-05-12T10:00:00.000000000,56.318085,104.519714,Multicell
3296,667,93,05121992_T10_3381id.npy,1992-05-12T10:00:00.000000000,55.49574,94.53645,Multicell
3297,657,94,05121992_T10_3382id.npy,1992-05-12T10:00:00.000000000,46.986652,174.73543,Multicell
3298,658,94,05121992_T10_3383id.npy,1992-05-12T10:00:00.000000000,48.13501,133.0526,Multicell
3299,659,94,05121992_T10_3384id.npy,1992-05-12T10:00:00.000000000,46.94546,112.459335,Multicell
3300,660,94,05121992_T10_3385id.npy,1992-05-12T10:00:00.000000000,47.615265,112.37139,Multicell
3301,661,94,05121992_T10_3386id.npy,1992-05-12T10:00:00.000000000,48.48295,113.885605,Multicell
3302,662,94,05121992_T10_3387id.npy,1992-05-12T10:00:00.000000000,47.86503,71.60517,Multicell
3303,665,94,05121992_T10_3388id.npy,1992-05-12T10:00:00.000000000,50.933525,72.28231,Multicell
3304,666,94,05121992_T10_3389id.npy,1992-05-12T10:00:00.000000000,55.615635,70.02229,Multicell
3305,667,94,05121992_T10_3390id.npy,1992-05-12T10:00:00.000000000,55.753822,76.076584,Multicell
3306,657,95,05121992_T10_3391id.npy,1992-05-12T10:00:00.000000000,47.762394,141.22578,Multicell
3307,658,95,05121992_T10_3392id.npy,1992-05-12T10:00:00.000000000,48.751114,141.48708,Multicell
3308,659,95,05121992_T10_3393id.npy,1992-05-12T10:00:00.000000000,46.419228,124.21782,Multicell
3309,660,95,05121992_T10_3394id.npy,1992-05-12T10:00:00.000000000,45.2193,112.134705,Multicell
3310,661,95,05121992_T10_3395id.npy,1992-05-12T10:00:00.000000000,45.427345,111.106125,Multicell
3311,657,96,05121992_T10_3396id.npy,1992-05-12T10:00:00.000000000,45.29242,84.88722,Multicell
3312,658,96,05121992_T10_3397id.npy,1992-05-12T10:00:00.000000000,46.290344,92.17464,Multicell
3313,667,97,05121992_T10_3398id.npy,1992-05-12T10:00:00.000000000,48.35409,72.06982,Multicell
3314,666,99,05121992_T10_3399id.npy,1992-05-12T10:00:00.000000000,45.671673,87.19197,Multicell
3315,667,99,05121992_T10_3400id.npy,1992-05-12T10:00:00.000000000,48.670715,103.379654,Multicell
3316,668,99,05121992_T10_3401id.npy,1992-05-12T10:00:00.000000000,51.46118,93.73979,Multicell
3317,669,99,05121992_T10_3402id.npy,1992-05-12T10:00:00.000000000,55.560833,83.594086,Multicell
3318,670,99,05121992_T10_3403id.npy,1992-05-12T10:00:00.000000000,58.951527,78.59658,Linear
3319,671,99,05121992_T10_3404id.npy,1992-05-12T10:00:00.000000000,58.257595,75.106064,Linear
3320,672,99,05121992_T10_3405id.npy,1992-05-12T10:00:00.000000000,50.17379,66.37703,Linear
3321,666,100,05121992_T10_3406id.npy,1992-05-12T10:00:00.000000000,48.65853,87.635666,Multicell
3322,667,100,05121992_T10_3407id.npy,1992-05-12T10:00:00.000000000,51.916927,144.89067,Multicell
3323,668,100,05121992_T10_3408id.npy,1992-05-12T10:00:00.000000000,54.082275,135.52791,Multicell
3324,669,100,05121992_T10_3409id.npy,1992-05-12T10:00:00.000000000,56.393375,122.10191,Linear
3325,670,100,05121992_T10_3410id.npy,1992-05-12T10:00:00.000000000,60.419113,95.69325,Linear
3326,671,100,05121992_T10_3411id.npy,1992-05-12T10:00:00.000000000,60.109425,74.791046,Linear
3327,672,100,05121992_T10_3412id.npy,1992-05-12T10:00:00.000000000,53.786526,80.65697,Linear
3328,667,101,05121992_T10_3413id.npy,1992-05-12T10:00:00.000000000,56.13243,139.40265,Multicell
3329,668,101,05121992_T10_3414id.npy,1992-05-12T10:00:00.000000000,57.430424,139.79544,Linear
3330,669,101,05121992_T10_3415id.npy,1992-05-12T10:00:00.000000000,57.67035,115.9075,Linear
3331,670,101,05121992_T10_3416id.npy,1992-05-12T10:00:00.000000000,59.734566,89.38879,Linear
3332,671,101,05121992_T10_3417id.npy,1992-05-12T10:00:00.000000000,59.12169,67.826294,Linear
3333,672,101,05121992_T10_3418id.npy,1992-05-12T10:00:00.000000000,53.09202,72.93016,Linear
3334,666,102,05121992_T10_3419id.npy,1992-05-12T10:00:00.000000000,53.674526,65.83571,Linear
3335,667,102,05121992_T10_3420id.npy,1992-05-12T10:00:00.000000000,56.88546,100.525154,Linear
3336,668,102,05121992_T10_3421id.npy,1992-05-12T10:00:00.000000000,57.835484,91.88972,Linear
3337,669,102,05121992_T10_3422id.npy,1992-05-12T10:00:00.000000000,57.22158,65.5101,Linear
3338,693,123,05121992_T10_3423id.npy,1992-05-12T10:00:00.000000000,58.01399,68.04038,Multicell
3339,694,123,05121992_T10_3424id.npy,1992-05-12T10:00:00.000000000,56.807785,67.94004,Multicell
3340,695,123,05121992_T10_3425id.npy,1992-05-12T10:00:00.000000000,49.521515,70.305725,Multicell
3341,692,124,05121992_T10_3426id.npy,1992-05-12T10:00:00.000000000,54.507713,69.81506,Multicell
3342,693,124,05121992_T10_3427id.npy,1992-05-12T10:00:00.000000000,58.142128,73.32642,Multicell
3343,694,124,05121992_T10_3428id.npy,1992-05-12T10:00:00.000000000,56.026596,73.98107,Multicell
3344,695,124,05121992_T10_3429id.npy,1992-05-12T10:00:00.000000000,47.134724,81.676414,Multicell
3345,692,125,05121992_T10_3430id.npy,1992-05-12T10:00:00.000000000,56.07193,81.809906,Multicell
3346,693,125,05121992_T10_3431id.npy,1992-05-12T10:00:00.000000000,56.994926,80.003174,Multicell
3347,694,125,05121992_T10_3432id.npy,1992-05-12T10:00:00.000000000,52.437004,79.56662,Multicell
3348,691,126,05121992_T10_3433id.npy,1992-05-12T10:00:00.000000000,55.959137,66.71169,Multicell
3349,692,126,05121992_T10_3434id.npy,1992-05-12T10:00:00.000000000,57.129116,85.95921,Multicell
3350,693,126,05121992_T10_3435id.npy,1992-05-12T10:00:00.000000000,52.788315,84.45508,Multicell
3351,692,127,05121992_T10_3436id.npy,1992-05-12T10:00:00.000000000,54.344975,78.04494,Multicell
3352,647,77,05121992_T11_3437id.npy,1992-05-12T11:00:00.000000000,50.440918,68.2852,Multicell
3353,647,78,05121992_T11_3438id.npy,1992-05-12T11:00:00.000000000,57.143097,81.15828,Multicell
3354,648,78,05121992_T11_3439id.npy,1992-05-12T11:00:00.000000000,52.37103,77.922935,Multicell
3355,651,81,05121992_T11_3440id.npy,1992-05-12T11:00:00.000000000,52.40027,72.79722,Multicell
3356,652,81,05121992_T11_3441id.npy,1992-05-12T11:00:00.000000000,53.663975,69.478836,Multicell
3357,652,82,05121992_T11_3442id.npy,1992-05-12T11:00:00.000000000,49.20436,84.27643,Multicell
3358,657,83,05121992_T11_3443id.npy,1992-05-12T11:00:00.000000000,52.33292,67.03856,Multicell
3359,674,88,05121992_T11_3444id.npy,1992-05-12T11:00:00.000000000,52.73567,75.476074,Linear
3360,675,88,05121992_T11_3445id.npy,1992-05-12T11:00:00.000000000,54.741135,65.86576,Linear
3361,673,89,05121992_T11_3446id.npy,1992-05-12T11:00:00.000000000,49.275745,99.7935,Linear
3362,674,89,05121992_T11_3447id.npy,1992-05-12T11:00:00.000000000,54.100464,104.134575,Linear
3363,675,89,05121992_T11_3448id.npy,1992-05-12T11:00:00.000000000,54.230072,92.75486,Linear
3364,676,89,05121992_T11_3449id.npy,1992-05-12T11:00:00.000000000,59.773083,67.00361,Linear
3365,677,89,05121992_T11_3450id.npy,1992-05-12T11:00:00.000000000,59.236507,65.02936,Linear
3366,672,90,05121992_T11_3451id.npy,1992-05-12T11:00:00.000000000,49.672653,136.89287,Linear
3367,673,90,05121992_T11_3452id.npy,1992-05-12T11:00:00.000000000,53.685417,112.26494,Linear
3368,674,90,05121992_T11_3453id.npy,1992-05-12T11:00:00.000000000,54.825935,114.24598,Linear
3369,675,90,05121992_T11_3454id.npy,1992-05-12T11:00:00.000000000,54.85486,96.43601,Linear
3370,676,90,05121992_T11_3455id.npy,1992-05-12T11:00:00.000000000,58.795437,67.44105,Linear
3371,671,91,05121992_T11_3456id.npy,1992-05-12T11:00:00.000000000,46.39523,158.68248,Linear
3372,672,91,05121992_T11_3457id.npy,1992-05-12T11:00:00.000000000,52.268738,133.26338,Linear
3373,673,91,05121992_T11_3458id.npy,1992-05-12T11:00:00.000000000,56.028717,108.938156,Linear
3374,674,91,05121992_T11_3459id.npy,1992-05-12T11:00:00.000000000,57.144447,95.028755,Linear
3375,675,91,05121992_T11_3460id.npy,1992-05-12T11:00:00.000000000,56.362442,69.35769,Linear
3376,671,92,05121992_T11_3461id.npy,1992-05-12T11:00:00.000000000,46.11008,129.98868,Linear
3377,672,92,05121992_T11_3462id.npy,1992-05-12T11:00:00.000000000,51.765488,102.07136,Linear
3378,673,92,05121992_T11_3463id.npy,1992-05-12T11:00:00.000000000,56.088165,85.17172,Linear
3379,678,103,05121992_T11_3464id.npy,1992-05-12T11:00:00.000000000,60.67428,74.52555,Linear
3380,679,103,05121992_T11_3465id.npy,1992-05-12T11:00:00.000000000,54.438423,74.44623,Linear
3381,676,104,05121992_T11_3466id.npy,1992-05-12T11:00:00.000000000,60.807003,68.39888,Linear
3382,677,104,05121992_T11_3467id.npy,1992-05-12T11:00:00.000000000,60.10115,92.9614,Linear
3383,678,104,05121992_T11_3468id.npy,1992-05-12T11:00:00.000000000,56.74747,106.58972,Linear
3384,679,104,05121992_T11_3469id.npy,1992-05-12T11:00:00.000000000,48.35863,89.717415,Linear
3385,676,105,05121992_T11_3470id.npy,1992-05-12T11:00:00.000000000,59.65494,83.69393,Linear
3386,677,105,05121992_T11_3471id.npy,1992-05-12T11:00:00.000000000,56.82122,112.26205,Linear
3387,678,105,05121992_T11_3472id.npy,1992-05-12T11:00:00.000000000,51.495815,119.76438,Linear
3388,677,106,05121992_T11_3473id.npy,1992-05-12T11:00:00.000000000,52.559704,88.069214,Linear
3389,678,106,05121992_T11_3474id.npy,1992-05-12T11:00:00.000000000,47.92154,106.92631,Linear
3390,678,107,05121992_T11_3475id.npy,1992-05-12T11:00:00.000000000,47.339703,81.553604,Linear
3391,674,108,05121992_T11_3476id.npy,1992-05-12T11:00:00.000000000,45.9357,69.34775,Linear
3392,702,123,05121992_T11_3477id.npy,1992-05-12T11:00:00.000000000,45.823463,67.98322,Linear
3393,648,71,05121992_T12_3478id.npy,1992-05-12T12:00:00.000000000,57.195698,88.54255,Multicell
3394,649,71,05121992_T12_3479id.npy,1992-05-12T12:00:00.000000000,50.17395,74.30086,Multicell
3395,647,72,05121992_T12_3480id.npy,1992-05-12T12:00:00.000000000,54.055256,94.282036,Multicell
3396,648,72,05121992_T12_3481id.npy,1992-05-12T12:00:00.000000000,57.611904,90.234695,Multicell
3397,649,72,05121992_T12_3482id.npy,1992-05-12T12:00:00.000000000,54.990425,89.63976,Multicell
3398,647,73,05121992_T12_3483id.npy,1992-05-12T12:00:00.000000000,52.192337,81.88298,Multicell
3399,648,73,05121992_T12_3484id.npy,1992-05-12T12:00:00.000000000,55.842056,88.39233,Multicell
3400,647,74,05121992_T12_3485id.npy,1992-05-12T12:00:00.000000000,53.089005,82.741234,Multicell
3401,648,74,05121992_T12_3486id.npy,1992-05-12T12:00:00.000000000,53.98728,75.571144,Multicell
3402,648,75,05121992_T12_3487id.npy,1992-05-12T12:00:00.000000000,46.561806,100.95271,Multicell
3403,686,88,05121992_T12_3488id.npy,1992-05-12T12:00:00.000000000,51.765446,72.75846,Linear
3404,684,89,05121992_T12_3489id.npy,1992-05-12T12:00:00.000000000,62.40932,70.8068,Linear
3405,685,89,05121992_T12_3490id.npy,1992-05-12T12:00:00.000000000,61.29818,86.69911,Linear
3406,686,89,05121992_T12_3491id.npy,1992-05-12T12:00:00.000000000,52.837643,100.73809,Linear
3407,681,90,05121992_T12_3492id.npy,1992-05-12T12:00:00.000000000,53.511192,66.45761,Linear
3408,682,90,05121992_T12_3493id.npy,1992-05-12T12:00:00.000000000,55.918854,72.08881,Linear
3409,683,90,05121992_T12_3494id.npy,1992-05-12T12:00:00.000000000,58.750168,84.902725,Linear
3410,684,90,05121992_T12_3495id.npy,1992-05-12T12:00:00.000000000,60.68058,87.31296,Linear
3411,685,90,05121992_T12_3496id.npy,1992-05-12T12:00:00.000000000,58.05253,99.239624,Linear
3412,681,91,05121992_T12_3497id.npy,1992-05-12T12:00:00.000000000,57.85654,79.84094,Linear
3413,682,91,05121992_T12_3498id.npy,1992-05-12T12:00:00.000000000,60.297577,91.974945,Linear
3414,683,91,05121992_T12_3499id.npy,1992-05-12T12:00:00.000000000,60.536304,97.3989,Linear
3415,684,91,05121992_T12_3500id.npy,1992-05-12T12:00:00.000000000,58.631844,87.74381,Linear
3416,685,91,05121992_T12_3501id.npy,1992-05-12T12:00:00.000000000,49.684143,87.25141,Linear
3417,682,92,05121992_T12_3502id.npy,1992-05-12T12:00:00.000000000,59.345993,67.250565,Linear
3418,690,99,05121992_T12_3503id.npy,1992-05-12T12:00:00.000000000,55.295288,72.513985,Linear
3419,689,100,05121992_T12_3504id.npy,1992-05-12T12:00:00.000000000,55.84069,65.77389,Linear
3420,690,100,05121992_T12_3505id.npy,1992-05-12T12:00:00.000000000,53.316628,75.70064,Linear
3421,688,101,05121992_T12_3506id.npy,1992-05-12T12:00:00.000000000,53.30067,72.36654,Linear
3422,689,101,05121992_T12_3507id.npy,1992-05-12T12:00:00.000000000,51.870544,66.80308,Linear
3423,688,102,05121992_T12_3508id.npy,1992-05-12T12:00:00.000000000,48.133884,67.68051,Linear
3424,649,71,05121992_T13_3509id.npy,1992-05-12T13:00:00.000000000,45.528072,65.93521,Multicell
3425,659,74,05121992_T13_3510id.npy,1992-05-12T13:00:00.000000000,47.889854,81.706375,Multicell
3426,658,75,05121992_T13_3511id.npy,1992-05-12T13:00:00.000000000,45.87627,83.86877,Multicell
3427,659,75,05121992_T13_3512id.npy,1992-05-12T13:00:00.000000000,47.670216,119.348694,Multicell
3428,660,75,05121992_T13_3513id.npy,1992-05-12T13:00:00.000000000,49.895912,113.018585,Multicell
3429,661,75,05121992_T13_3514id.npy,1992-05-12T13:00:00.000000000,51.662792,66.06943,Multicell
3430,659,76,05121992_T13_3515id.npy,1992-05-12T13:00:00.000000000,47.157837,93.52567,Multicell
3431,660,76,05121992_T13_3516id.npy,1992-05-12T13:00:00.000000000,47.811817,112.2143,Multicell
3432,661,76,05121992_T13_3517id.npy,1992-05-12T13:00:00.000000000,49.109245,86.04131,Multicell
3433,662,76,05121992_T13_3518id.npy,1992-05-12T13:00:00.000000000,48.83246,66.52592,Multicell
3434,661,77,05121992_T13_3519id.npy,1992-05-12T13:00:00.000000000,46.09467,72.09734,Multicell
3435,693,85,05121992_T13_3520id.npy,1992-05-12T13:00:00.000000000,59.652657,67.99216,Multicell
3436,694,85,05121992_T13_3521id.npy,1992-05-12T13:00:00.000000000,54.64201,79.29065,Multicell
3437,690,86,05121992_T13_3522id.npy,1992-05-12T13:00:00.000000000,57.78606,71.88584,Multicell
3438,691,86,05121992_T13_3523id.npy,1992-05-12T13:00:00.000000000,59.41382,81.20403,Multicell
3439,692,86,05121992_T13_3524id.npy,1992-05-12T13:00:00.000000000,62.438904,92.64261,Multicell
3440,693,86,05121992_T13_3525id.npy,1992-05-12T13:00:00.000000000,62.54089,98.3039,Multicell
3441,694,86,05121992_T13_3526id.npy,1992-05-12T13:00:00.000000000,58.561043,98.07892,Multicell
3442,688,87,05121992_T13_3527id.npy,1992-05-12T13:00:00.000000000,45.822212,75.96962,Multicell
3443,689,87,05121992_T13_3528id.npy,1992-05-12T13:00:00.000000000,53.88141,96.97449,Multicell
3444,690,87,05121992_T13_3529id.npy,1992-05-12T13:00:00.000000000,59.293816,103.61287,Multicell
3445,691,87,05121992_T13_3530id.npy,1992-05-12T13:00:00.000000000,61.231457,112.75194,Multicell
3446,692,87,05121992_T13_3531id.npy,1992-05-12T13:00:00.000000000,62.81883,111.817215,Multicell
3447,693,87,05121992_T13_3532id.npy,1992-05-12T13:00:00.000000000,62.8098,102.90069,Multicell
3448,694,87,05121992_T13_3533id.npy,1992-05-12T13:00:00.000000000,59.101215,100.06468,Multicell
3449,695,87,05121992_T13_3534id.npy,1992-05-12T13:00:00.000000000,45.61509,105.68778,Multicell
3450,688,88,05121992_T13_3535id.npy,1992-05-12T13:00:00.000000000,46.88363,99.7557,Multicell
3451,689,88,05121992_T13_3536id.npy,1992-05-12T13:00:00.000000000,53.587006,113.29233,Multicell
3452,690,88,05121992_T13_3537id.npy,1992-05-12T13:00:00.000000000,58.572594,113.8799,Multicell
3453,691,88,05121992_T13_3538id.npy,1992-05-12T13:00:00.000000000,61.390568,112.68391,Multicell
3454,692,88,05121992_T13_3539id.npy,1992-05-12T13:00:00.000000000,61.944828,99.41112,Multicell
3455,693,88,05121992_T13_3540id.npy,1992-05-12T13:00:00.000000000,61.370323,84.53738,Multicell
3456,694,88,05121992_T13_3541id.npy,1992-05-12T13:00:00.000000000,57.510986,86.72252,Multicell
3457,688,89,05121992_T13_3542id.npy,1992-05-12T13:00:00.000000000,47.31123,107.20016,Multicell
